"","id","journal","author","doi","title","sci_cat","replic","hypo_tested","num_hyp","support","hyp1","hyp2","effect_size","clin_trial","prereg","prereg_link","data_state","open_data","animal","rct","sig_level","sig_test","pval_sig","pval_type","rel_pval","sample_info","n","n_just","team_leader_notes","a_doi","di_sup"
"128","Vanessa_Yingling","MSSE","IKEDA","10.1249/MSS.0000000000002035","Effects of Instrument-assisted Soft Tissue Mobilization on Musculoskeletal Properties","Applied exercise physiology (human)","No","Yes",1,"Partial support","We hypothesized that IASTMwould improve joint range of motion while decreasing joint stiffness by 1) reducing muscle stiffness and 2) increasing the stretch tolerance of the central nervous system.","This study demonstrated that IASTM increases the dorsiflexion range of motion and decreases ankle joint stiffness. In addition, this study clarified that peak passive torque during the measurement of the dorsiflexion range of motion and muscle stiffness of MG and SOL was not affected by IASTM.","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",14,"Yes","Sci_Cat MSSE choice, Effect_size resolved, Hyp- SH looking for “hypoth” in discussion","ikeda_10.1249/MSS.0000000000002035","Y"
"129","Vanessa_Yingling","MSSE","CACCESE","10.1249/MSS.0000000000001905","Effects of Repetitive Head Impacts on a Concussion Assessment Battery","Clinical research","No","Yes",1,"Not supported","We hypothesized that RHI over a single season would not result in neurologic impairment among our FB cohort but would result in neurologic impairment among our WSOC cohort considering that females may be more susceptible to neurological alterations after exposure to RHI (11).","The primary finding is that RHI in FB andWSOC does not result in clinically meaningful changes from PRE to POST on a multifaceted and multimodal neurological health assessment battery","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",38,"No","Sci_Cat majority choice, Effect_size resolved-Table 2, Hyp- SH looking for “hypoth” in discussion, Pval_sig resolved","caccese_10.1249/MSS.0000000000001905","N"
"130","Vanessa_Yingling","MSSE","SMITH","10.1249/MSS.0000000000001964","Effects of Static Stretching and Foam Rolling on Ankle Dorsiflexion Range of Motion","Applied exercise physiology (human)","No","Yes",2,"Full support","We hypothesized that there would be differences in the acute response to SS, FR, and FR followed by SS in terms ofdorsiflexion ROM before and after 6 wk of training with the acute response after training to be different than pretraining for all three groups","Participants developed an acute increase in ROM over time for all three groups.","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",44,"Yes","Sci_Cat MSSE choice, Effect_size resolved-%diff, Hyp- SH looking for “hypoth” in discussion, Pval_sig resolved, exact CRM and VY literal, sample based on previous work","smith_10.1249/MSS.0000000000001964","Y"
"131","Vanessa_Yingling","MSSE","JANG","10.1249/MSS.0000000000002011","Endurance Exercise Prevents Metabolic Distress–induced Senescence in the Hippocampus","Basic physiology (animal and cell physiology)","No","Yes",1,"Full support","we postulated that the EXE-induced reversion of obesity-induced senescence would be associated with anti-inflammation and antioxidative stress, providing neuroprotection against metabolic disorder.","we examined if EXE concurrent with HFD/HF
reverses those unfavorable cellular responses and found four
key findings. First, EXE prohibits HFD/HF-induced neuronal
senescence evidenced by reduced levels of senescent proteins
(p53, p21, p16, SA-β-gal, and lipofuscin). Second, EXE inhibits
HFD/HF-induced neuroinflammation indicated by suppressed
levels of proinflammatory cytokines (TNF-α and IL-1β) along
with stunned IBA1 and reduced GFAP levels. Third, EXE prevents
HFD/HF-induced oxidative stress evidenced by avoidance
ofNOX2 upregulation and reduced protein oxidation and lipid
peroxidation.","No","No","No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","Relative (e.g., p < .05)","p <.05","Yes (e.g., total and group sample sizes provided)",33,"No","hyp- SH & VY missed the word ""postulated"" agree with CRM, Pval_sig resolved","jang_10.1249/MSS.0000000000002011","Y"
"132","Vanessa_Yingling","MSSE","GARNVIK","10.1249/MSS.0000000000002074","Estimated Cardiorespiratory Fitness and Risk of Atrial Fibrillation: The Nord-Trøndelag Health Study","Epidemiology","No","Yes",1,"Full support","We hypothesized that eCRF is inversely associated with incident AF and that improved eCRF over a 10-yr period results in less risk of developing AF.","we found that higher levels of eCRF were associated with lower risk of new-onset AF. Furthermore, we showed that those who improved their eCRF over a 10-yr period had lower risk of developing AF compared with those who decreased their eCRF","Yes","No","No",NA,"No",NA,"No","No","Yes","No",NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",39844,"No","Sci_Cat majority choice, Hyp- SH looking for “hypoth” in discussion, not clin no intervention,","garnvik_10.1249/MSS.0000000000002074","Y"
"133","Vanessa_Yingling","MSSE","RICE","10.1249/MSS.0000000000002039","Estimating Tibial Stress throughout the Duration of a Treadmill Run","Applied exercise physiology (human)","No","Yes",2,"Full support","It was hypothesized that the stresses acting at the anterior and posterior peripheries of the tibia would be relatively more repeatable than those at the medial and lateral peripheries.","In support of the hypotheses, peak stresses at the anterior and posterior peripheries were relatively more repeatable between sessions than at the medial and lateral peripheries.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",14,"No","Sci_Cat MSSE choice, Effect_size resolved-ICC, Hyp- SH looking for “hypoth” in discussion, mention of significance in results, change to exact due to 0.001","rice_10.1249/MSS.0000000000002039","Y"
"134","Vanessa_Yingling","MSSE","GARTEN","10.1249/MSS.0000000000002014","Examining Arm Vascular Function and Blood Flow Regulation in Row-trained Males","Applied exercise physiology (human)","No","Yes",1,"Partial support","We hypothesized that, as rowing is predominately aerobic, the row-trained group would exhibit greater vascular function, specifically greater BA dilation to a given shear stimulus, and unaltered arm blood flow during submaximal handgrip exercise.","Thus, this study revealed greater shear-induced dilation and lower BA blood flow during armexercise in row-trained males and that likely results from aerobic adaptations to row training (i.e., increased oxygen extraction, increased work efficiency) as opposed to power/strength adaptations.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",23,"No","Sci_Cat majority choice, hyp- after discussion agreed on partial supportdue to lower blood flow., exact since figures discussed in text","garten_10.1249/MSS.0000000000002014","Y"
"135","Vanessa_Yingling","MSSE","VERBRUGGHE","10.1249/MSS.0000000000002078","Exercise Intensity Matters in Chronic Nonspecific Low Back Pain Rehabilitation","Clinical research","No","No",NA,NA,NA,NA,"Yes","Yes","Yes","NCT02786316","No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",38,"Yes","Pval_sig resolved, pval_type-exact values in Table 1, n based on analysis, sample size cal done","verbrugghe_10.1249/MSS.0000000000002078",NA
"136","Vanessa_Yingling","MSSE","ROBERTS","10.1249/MSS.0000000000002071","Extended Sleep Maintains Endurance Performance Better than Normal or Restricted Sleep","Sport performance","No","No",NA,NA,NA,NA,"Yes","Yes","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",9,"No","Effect_size resolved-%changeinresults, Pval_sig resolved p-type mix. Agree on clinical trial","roberts_10.1249/MSS.0000000000002071",NA
"137","Vanessa_Yingling","MSSE","RANDELL","10.1249/MSS.0000000000001973","Fat Oxidation Rates in Professional Soccer Players","Applied exercise physiology (human)","No","Yes",1,"Partial support","We hypothesized that, if there are no significant changes in the aforementioned variables that contribute to changes in fat metabolism, then there would be no significant difference in individual fat oxidation curves when test 1 is compared with test 2.","When analyzing the change in individual fat oxidation curves between year 1 and year 2, we found no difference in the curve concavity in 80% of our population.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",16,"No","Sci_Cat majority choice, Effect_size resolved, Hyp- SH looking for “hypoth” in discussion","randell_10.1249/MSS.0000000000001973","Y"
"138","Vanessa_Yingling","MSSE","SCHLÜTER","10.1249/MSS.0000000000002081","Feasibility of Two High-Intensity Interval Training Protocols in Cancer Survivors","Clinical research","No","No",NA,NA,NA,NA,"No","Yes","Yes","NCT02883699","No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",40,"Yes","copy & paste error corrected: manuscript title, CRM missed pre-reg, Pval_sig resolved, exact due to CRM and VY. Literal, sample in for and just resolved, agree on clinical trial and RCT after reviewing defs","schlüter_10.1249/MSS.0000000000002081",NA
"139","Vanessa_Yingling","MSSE","STIFFLER-JOACHIM","10.1249/MSS.0000000000002023","Foot Angle and Loading Rate during Running Demonstrate a Nonlinear Relationship","Biomechanics","No","Yes",1,"Partial support","We hypothesized that the relationship between FIA and VLR would be more accurately described using curvilinear methods and that sex and sport would not change the relationship between FIA and VLR.","When comparing linear and curvilinear models for the entire sample of data, the cubic model was superior to both the linear and quadratic model in estimating AVLR from FIA (Table 2).","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Relative (e.g., p < .05)","p <.05","Yes (e.g., total and group sample sizes provided)",170,"No","Effect_size resolved, hyp-partial agreed on after discussion-difficult to get a clear decision from the discussion, N-resolved using number completed, pval-type table 2 p<0.05 and not exact in text","stiffler-joachim_10.1249/MSS.0000000000002023","Y"
"140","Vanessa_Yingling","MSSE","O’HARA1","10.1249/MSS.0000000000002072","Fuel Use during Exercise at Altitude in Women with Glucose–Fructose Ingestion","Environmental physiology (heat, cold, & altitude)","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",5,"Yes","N-resolved using number completed, exact figures discussed in text, just early in methods","o’hara1_10.1249/MSS.0000000000002072",NA
"141","Vanessa_Yingling","MSSE","SATO","10.1249/MSS.0000000000001991","High-Frequency Stimulation on SkeletalMuscle Maintenance in Female Cachectic Mice","Basic physiology (animal and cell physiology)","No","Yes",1,"Full support","We hypothesized that female cachectic mice would attenuate the loss of muscle mass and myofiber CSA with HFES as seen in male mice.","To our knowledge, this is the first study that demonstrates female cachectic muscle responds to anabolic stimuli to attenuate muscle wasting by increasing mTOR signaling for MPS and decreasing AMPK activity for muscle degradation.","No","No","No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",12,"No","Effect_size resolved,Hyp- SH looking for “hypoth” in discussion, N based on 1 exp so 12, RCT-randomized and 2 groups, Pval_sig resolved","sato_10.1249/MSS.0000000000001991","Y"
"142","Vanessa_Yingling","MSSE","ROSS","10.1249/MSS.0000000000001969","High-Intensity Aerobic Exercise Acutely Increases Brain-derived Neurotrophic Factor","Applied exercise physiology (human)","No","Yes",2,"Not supported","We hypothesized that 1) compared with nondepressed control participants, depressed participants would exhibit significantly reduced BDNF, and 2) compared with nondepressed control participants, depressed participants would exhibit significantly elevated cortisol. Furthermore, we expected a dose–response relationship such that BDNF and cortisol levels would increase with exercise intensity.","Contrary to our expectation, there were no group differences in either serum BDNF or cortisol levels.","Yes","Yes","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",28,"No","Sci_Cat MSSE choice, Effect_size resolved, hyp-SH missed hyp, VY agreed only 2 hyp, mix Table 1 p<0.05","ross_10.1249/MSS.0000000000001969","N"
"143","Vanessa_Yingling","MSSE","COLETTA","10.1249/MSS.0000000000002048","High-Intensity Interval Training Is Feasible in Women at High Risk for Breast Cancer","Clinical research","No","Yes",1,"Full support","We hypothesized that HIIT would be feasible in women at heightened risk for breast cancer.","Overall, HIIT is feasible based on the observed high adherence and compliance to the HIIT protocol and retention to the 12-wk intervention within this high-risk patient population.","No","Yes","Yes","NCT02923401","No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",44,"Yes","Effect_size resolved, Hyp- SH looking for “hypoth” in discussion, SH missed pre-reg, Pval_sig resolved, p type mix based on exact and ralative in table 1, n justification","coletta_10.1249/MSS.0000000000002048","Y"
"144","Vanessa_Yingling","MSSE","TROSCHEL","10.1249/MSS.0000000000002067","High-Intensity Physical Exercise in a Glioblastoma Patient under Multimodal Treatment","Clinical research","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",1,"No",NA,"troschel_10.1249/MSS.0000000000002067",NA
"145","Vanessa_Yingling","MSSE","GORDON","10.1249/MSS.0000000000002053","High-Intensity Single-Leg Cycling Improves Cardiovascular Disease Risk Factor Profile","Applied exercise physiology (human)","No","Yes",1,"Not supported","We hypothesized that high-intensity singleleg interval cycling (HITSL) would induce greater changes in whole-body aerobic capacity, blood pressure, lipid profile, glucose, and body fat when compared with high-intensity doubleleg interval cycling (HITDL) and moderate-intensity double-leg continuous cycling (MCTDL).","all three exercise conditions positively influenced key CVD risk factors without significant differences between modalities","Yes","Yes","Yes","ACTRN12616000444482","No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",53,"Yes","Effect_size resolved, Hyp-after discussion and rereading of support, agreed on non suported, VY agree with mix., Pval_sig resolved","gordon_10.1249/MSS.0000000000002053","N"
"146","Vanessa_Yingling","MSSE","STONE","10.1249/MSS.0000000000002062","Horizontal Crank Position Affects Economy and Upper Limb Kinematics of Recumbent Handcyclists","Biomechanics","No","Yes",1,"Full support","It was hypothesized that the closest and furthest horizontal crank positions would be the least economical, as these configurations differ most from what has been observed in our laboratory.","The results confirmed the hypothesis that 97% and 100% horizontal crank positions were more economical than 94% and 103% positions at 70% POPeak.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",15,"Yes","Sci_Cat majority choice, Effect_size resolved, hyp- SH missed hyp, VY missed female participants, mixed p-0.04 in results, a priori power analysis","stone_10.1249/MSS.0000000000002062","Y"
"147","Vanessa_Yingling","MSSE","TOURON","10.1249/MSS.0000000000001992","Impact of Eccentric or Concentric Training on Body Composition and Energy Expenditure","Basic physiology (animal and cell physiology)","No","Yes",1,"Full support","we hypothesized that after training at iso-V˙O2 changes in total body mass (TBM) and fat body mass (FBM) would be the same in ECC- and CONtrained animals. Conversely, downhill exercise training at the same mechanical power as uphill running (but half the V˙ O2) would result in lesser changes in body composition but would have more of an osteogenic impact.","As per the working hypothesis, conditions of iso-V˙ O2 training (ECC30 and CON) resulted in effects of similar magnitudes on FBM as compared to the isopower lower V˙ O2 condition (ECC15).","Yes","No","No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","Relative (e.g., p < .05)","p < 0.10","Yes (e.g., total and group sample sizes provided)",60,"Yes","Effect_size resolved, Hyp- VY mistake on number, Hyp- SH looking for “hypoth” in discussion, Pval_sig resolved","touron_10.1249/MSS.0000000000001992","Y"
"148","Vanessa_Yingling","MSSE","SHERK","10.1249/MSS.0000000000002082","Impact of Exercise and Activity on Weight Regain and Musculoskeletal Health Post-Ovariectomy","Basic physiology (animal and cell physiology)","No","Yes",1,"Unclear or not stated","We hypothesized that regular exercise would counteract the biological drive to regain weight by preserving insulin sensitivity, mitochondrial biogenesis, bone mass, and fat oxidation in muscle, bone, and liver, and the resulting EE that might otherwise decrease with the removal of ovarian hormones.","UNCLEAR","Yes","No","No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",44,"Yes","Effect_size resolved, Hyp after discussion CRM agreed with unclear, Pval_sig resolved, sample size based on previous work, exact p values in results so mix at .01","sherk_10.1249/MSS.0000000000002082",NA
"149","Vanessa_Yingling","MSSE","BUYSE","10.1249/MSS.0000000000002084","Improving the Diagnosis of Nonfunctional Overreaching and Overtraining Syndrome","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",100,"No","Sci_Cat majority choice, Effect_size resolved, resolved sig_level,","buyse_10.1249/MSS.0000000000002084",NA
"150","Vanessa_Yingling","MSSE","FORSYTH","10.1249/MSS.0000000000001978","Independent Influence of Spinal Cord Injury Level on Thermoregulation during Exercise","Applied exercise physiology (human)","No","Yes",2,"Full support","It was hypothesized that a clear graded effect of lesion level on thermoregulatory capacity would emerge, with athletes with TP experiencing the greatest increase in core temperature","heat loss was clearly so impaired in our participants with TP that the rise in core temperature was still greater in all of these participants compared with all participants with SCI lesions at T3 or below despite a 2-W·kg−1 lower Hprod","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",31,"No","Sci_Cat majority choice,  Effect_size resolved, Hyp-SH missed hyp, exact p values in results so mixed","forsyth_10.1249/MSS.0000000000001978","Y"
"151","Vanessa_Yingling","MSSE","HEGYI","10.1249/MSS.0000000000002060","Individual Region- and Muscle-specific Hamstring Activity at Different Running Speeds","Applied exercise physiology (human)","No","Yes",2,"Not supported","We hypothesized that, with increasing speed, a general increase in hamstrings activity would occur with comparably smaller changes in MTU strains.","Contrary to our primary hypothesis, at the group level, proximal–distal and intermuscular statistical differences were not detected in BFlh or ST at any of the running speeds.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",13,"Yes","Sci_Cat MSSE choice, Effect_size resolved, Hyp- VY mistake on #, Hyp- SH looking for “hypoth” in discussion, Pval_sig resolved, Ptype resolved to exact","hegyi_10.1249/MSS.0000000000002060","N"
"152","Vanessa_Yingling","MSSE","WENDER","10.1249/MSS.0000000000002016","Interactive Virtual Reality Reduces Quadriceps Pain during High-Intensity Cycling","Applied exercise physiology (human)","No","Yes",1,"Partial support","We hypothesized that, compared with the static VR/motor imagery control group, the I-VR group would show better performance and report increasingly less pain intensity in response to three brief high-intensity cycling bouts.","The primary finding of this investigation was that, compared with a static VR/motor imagery control condition in which an HMD presented a static scene and participants mentally imagined moving through it while cycling, I-VR reduced quadriceps pain intensity caused by repeated bouts of brief, high-intensity, fatigue-inducing leg cycling in healthy adults.he data did not support the hypothesized improvement in cy- cling performance caused by I-VR, although cycling perfor- mance was not worse with I-VR, and the psychophysiological concomitants of heart rate and perceived exertion did not differ in the two conditions.","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",94,"Yes","Sci_Cat MSSE choice, Effect_size resolved, Hyp- after discussion agree on partical support, N-resolved using number completed, Pval_sig resolved, N_just under primary analysis., figures p<0.05 but discussed in text with exact","wender_10.1249/MSS.0000000000002016","Y"
"153","Vanessa_Yingling","MSSE","DAMOTA","10.1249/MSS.0000000000002049","Ischemic Preconditioning Maintains Performance on Two 5-km Time Trials in Hypoxia","Sport performance","No","Yes",1,"Partial support","We hypothesized that IPC would improve performance in the 5-km TT1 and would mitigate the decline in performance on the 5-km TT2 (1 h later) due to the delayed effect from IPC.","Our main finding is that although IPC did not improve performance (immediately or 2 h later), it prevented a performance decrement after previous exhaustive exercise (~2 h post- IPC). IPC maintained the performance of a second TT similar to the first one, whereas SHAM resulted in a significantly deteriorated performance","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < 0.10","Yes (e.g., total and group sample sizes provided)",13,"Yes","Sci_Cat majority choice, Hyp Hyp- SH looking for “hypoth” in discussion, Pval_sig resolved, a priori sample calculation","damota_10.1249/MSS.0000000000002049","Y"
"154","Vanessa_Yingling","MSSE","IZEM","10.1249/MSS.0000000000002005","Kinetics of Left Ventricular Mechanics during Transition from Rest to Exercise","Applied exercise physiology (human)","No","Yes",1,"Partial support","we hypothesized that the fast SV increase at exercise onset would result mainly from the rapid improvement in diastolic function, implying an important LV untwist contribution","2) after the first minute, diastolic filling is driven mainly by LV untwisting via twist-untwist coupling.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",28,"No","Effect_size resolved, Hyp SH & VY agree with CRM and partial, p values in figures, Fig 3 p<0.05 but not exact in text so mixed","izem_10.1249/MSS.0000000000002005","Y"
"155","Vanessa_Yingling","MSSE","GILES","10.1249/MSS.0000000000002085","Load Carriage and Physical Exertion Influence Cognitive Control in Military Scenarios","Applied exercise physiology (human)","No","Yes",1,"Full support","we predicted decrements in performance with increasing load carriage on go/no-go response inhibition performance.","Findings suggest that load carriage and sustained physical exertion impaired response inhibition performance, as evidenced by a lower proportion of correct responses, higher proportion of false alarms, and lower response sensitivity between all three load conditions, particularly upon successive foot marches and blocks within each foot march","Yes","No","No",NA,"No",NA,"No","No","no","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",31,"No","Sci_Cat MSSE choice, Effect_size resolved, Hyp- SH looking for “hypoth” in discussion, pvalue CRM and VY were literal, Pval_sig resolved, pval type not filled in SH, sig_level no but we answered the following questions since they had p values in results.","giles_10.1249/MSS.0000000000002085","Y"
"156","Vanessa_Yingling","MSSE","CHAN","10.1249/MSS.0000000000001956","Loading Behaviors Do Not Match Loading Abilities Postanterior Cruciate Ligament Reconstruction","Clinical research","No","Yes",1,"Full support","It is hypothesized that individuals 10 to 14 wk post-ACLr will exhibit decreased loading symmetry when performing bilateral tasks in uninstructed or covert conditions (natural loading behavior).","These data also suggest that 3 months post-ACLr individuals may have impaired ability to load the limbs symmetrically without proper performance feedback.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",40,"Yes","Sci_Cat majority choice, Effect_size resolved,Hyp SH missed hyp, CRM agree with support , N=20 exp and 20 control, a priori sample size analysis mentioned\ pvalue-CRM & VY coded literally. Pval_sig resolved","chan_10.1249/MSS.0000000000001956","Y"
"157","Vanessa_Yingling","MSSE","CHOU","10.1249/MSS.0000000000002029","Low Stroke Volume during Exercise with Hot Skin Is Due to Elevated Heart Rate","Applied exercise physiology (human)","No","Yes",2,"Full support","We hypothesized that the decrease in SV would be prevented when the increase in HR is prevented by βB even when Tsk is ≥38° C.","This study demonstrates that when the HR acceleration associated with hot Tsk during exercise was prevented the associated SV reduction was reversed","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",9,"No","Sci_Cat majority choice, Effect_size resolved, Hyp SH missed 2nd hyp, exact p values in results so mixed","chou_10.1249/MSS.0000000000002029","Y"
"158","Vanessa_Yingling","MSSE","GILLEN","10.1249/MSS.0000000000002036","Low-Carbohydrate Training Increases Protein Requirements of Endurance Athletes","Applied exercise physiology (human)","No","Yes",1,"Full support","we hypothesized that commencing endurance exercise with low CHO availability would increase phenylalanine oxidation (the reciprocal of protein synthesis) during exercise recovery, which would reflect a heightened protein requirement after training.","our results demonstrate that performing endurance exercise with low-CHO availability increases the oxidation of our indicator amino acid after exercise, which suggests an increased dietary protein requirement during postexercise recovery.","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",8,"No","Sci_Cat MSSE choice, Effect_size resolved-%change, Hyp- SH looking for “hypoth” in discussion, P-resolved, exact due to p<0.05 in figures are exact in text. RCT yes since cross over design. Clin Trial- not sure a health outcome","gillen_10.1249/MSS.0000000000002036","Y"
"159","Vanessa_Yingling","MSSE","SHIH","10.1249/MSS.0000000000001963","Lower Extremity Stiffness Predicts Ground Reaction Force Loading Rate in Heel Strike Runners","Biomechanics","No","Yes",2,"Full support","We hypothesized that there would be a positive relationship between lower extremity stiffness and average vGRF loading rate.","Consistent with our first hypothesis, we found a strong positive relationship between lower extremity stiffness and average vGRF loading rate.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",40,"No","Effect_size resolved-rvalues, agree on exact","shih_10.1249/MSS.0000000000001963","Y"
"160","Vanessa_Yingling","MSSE","GILLET","10.1249/MSS.0000000000002079","Lower Trapezius Weakness and Shoulder Complex Biomechanics during the Tennis Serve","Biomechanics","No","Yes",1,"Unclear or not stated","We hypothesized that decreased LT strength (caused by selective fatigue) would be compensated for by increased upper trapezius activity.","UNCLEAR","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",13,"No","VY literal interpretatin for p values, Hyp CRM agree that wording in discussion vague ( anterior muscle activation etc), N 2 participants removed due to bad EMG","gillet_10.1249/MSS.0000000000002079",NA
"161","Vanessa_Yingling","MSSE","SMEETS","10.1249/MSS.0000000000001998","Match Play–induced Changes in Landing Biomechanics with Special Focus on Fatigability","Biomechanics","No","Yes",1,"Not supported","We hypothesized that athletes who experience more fatigue after a fixed match play demand protocol would also show movement patterns that involve greater risk for lower limb injuries.","This lack of movement alterations with match-related fatigue leads to rejection of the hypothesis that a fixed match play simulation protocol influences overall movement patterns.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",18,"No","Effect_size resolved, HYP- after discussion based opinion on first statement in discussion, don’t see N just, should be exact based on p<0.001","smeets_10.1249/MSS.0000000000001998","N"
"162","Vanessa_Yingling","MSSE","BRESLOW","10.1249/MSS.0000000000002068","Medical Tent Utilization at 10-km Road Races: Injury, Illness, and Influencing Factors","Clinical research","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",562,"No","Sci_Cat MSSE choice, Effect_size resolved, Clin_trial based on def agree, Pval_sig resolved, sig_level in the discussion which was rare, N after discussion decided on 562 medical encounters","breslow_10.1249/MSS.0000000000002068",NA
"163","Vanessa_Yingling","MSSE","HIGHTON","10.1249/MSS.0000000000001985","Microparticle Responses to Aerobic Exercise and Meal Consumption in Healthy Men","Applied exercise physiology (human)","No","Yes",1,"Partial support","It is hypothesized that running will increase circulating MP numbers but reduce their TF expression, which will persist after the subsequent meal consumption and recovery period.","There were no exercise-dependent effects observed in total MP number, and no changes were seen in any of the MP phenotype-specific numbers. However, exercise induced a reduction in the percentage of platelet- and neutrophil-derived MP that express TF.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",15,"Yes","Hyp- after discussion agree on partial based on statement provided. Gpower used","highton_10.1249/MSS.0000000000001985","Y"
