Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just
1,4/16/21 17:36,R_3qdNz6GuD6zEAMI,anonymous,EN,2,1,Astorino,10.1080/17461391.2019.1619840,Enjoyment and affective responses to two regimes of high intensity interval training in inactive women with obesity,2,2,2,,,,,1,2,2,,2,,2,1,1,1,1,3,4,1,17,2
1,4/16/21 17:57,R_2v9dPQ4HjCGI4Wl,anonymous,EN,2,1,Cabanas-Sánchez,10.1080/17461391.2018.1551425,Environmental correlates of total and domain-specific sedentary behaviour in young people. The UP&DOWN study,2,2,2,,,,,2,2,2,,2,,2,2,1,1,1,1,,1,2225,2
1,4/17/21 14:20,R_2QQIJOL5FZHqKpX,anonymous,EN,9,2,GARNVIK,10.1249/MSS.0000000000002074,Estimated Cardiorespiratory Fitness and Risk of Atrial Fibrillation: The Nord-Trøndelag Health Study,7,2,1,1,,We hypothesized that eCRF is inversely associated with incident AF and that improved eCRF over a 10-yr period results in less risk of developing AF.,"we found that higher levels of eCRF were associated with lower risk of new-onset AF. Furthermore, we showed that those who improved their eCSR over a 10-year period had lower risk of developing AF compared with those who decreased eCRF. ",1,2,2,,2,,2,2,2,,,,,1,39844,2
1,4/17/21 14:21,R_3FPChsxJs6iYsJ6,anonymous,EN,12,1,Chao,10.1080/17461391.2019.1595741,Association of electrocardiographic left and right ventricular hypertrophy with physical fitness of military males: The CHIEF study,2,2,1,1,4,We hypothesize that the presence of ECG-LVH or ECG-RVH may reflect the exercise performance of well-trained military males.,Our principal findings were that military males with ECG-LVH tended to have better performance in the 3000-meter run compared to the unaffected males despite little practical relevance.,1,2,2,,2,,2,2,1,1,1,3,4,1,2587,2
1,4/17/21 15:18,R_1pS72mS6EGuqAz6,anonymous,EN,9,2,RICE,10.1249/MSS.0000000000002039,Estimating Tibial Stress throughout the Duration of a Treadmill Run,5,2,1,2,1,It was hypothesized that the stresses acting at the anterior and posterior peripheries of the tibia would be relatively more repeatable than those at the medial and lateral peripheries. ,"In support of the hypotheses, peak stresses at the anterior and posterior peripheries were relatively more repeatable between sessions than at the medial and lateral peripheries. ",1,2,2,,2,,2,2,1,1,1,1,,1,14,2
1,4/17/21 15:48,R_z727RtTP3OYjU5P,anonymous,EN,9,2,GARTEN,10.1249/MSS.0000000000002014,Examining Arm Vascular Function and Blood Flow Regulation in Row-trained Males,2,2,1,1,1,"We hypothesized that, as rowing is predominately aerobic, the row-trained group would exhibit greater vascular function, specifically greater BA dilation to a given shear stimulus, and unaltered arm blood flow during submaximal handgrip exercise.","Thus, this study revealed greater shear-induced dilation and lower BA blood flow during armexercise in row-trained males and that likely results from aerobic adaptations to row training (i.e., increased oxygen extraction, increased work efficiency) as opposed to power/strength adaptations.",2,2,2,,2,,2,2,1,1,1,3,4,1,23,2
1,4/17/21 16:08,R_28IldemwKn0niMp,anonymous,EN,9,2,VERBRUGGHE,10.1249/MSS.0000000000002078,Exercise Intensity Matters in Chronic Nonspecific Low Back Pain Rehabilitation,4,2,2,,,,,1,1,1,NCT02786316,2,,2,1,1,2,,,,1,38,1
1,4/17/21 16:38,R_2aCy6rbTVyUbTNI,anonymous,EN,9,2,ROBERTS,10.1249/MSS.0000000000002071,Extended Sleep Maintains Endurance Performance Better than Normal or Restricted Sleep,9,2,2,,,,,1,2,2,,2,,2,2,1,1,2,3,4,1,9,2
1,4/18/21 10:53,R_2s1AAOAgaZe5YRj,anonymous,EN,9,2,RANDELL,10.1249/MSS.0000000000001973,Fat Oxidation Rates in Professional Soccer Players,2,2,1,1,2,"We hypothesized that, if there are no significant changes in the aforementioned variables that contribute to changes in fat metabolism, then there would be no significant difference in individual fat oxidation curves when test 1 is compared with test 2.","When analyzing the change in individual fat oxidation curves between year 1 and year 2, we found no difference in the curve concavity in 80% of our population.",1,2,2,,2,,2,2,1,1,2,1,,1,16,2
1,4/18/21 17:54,R_vB2mZT9pcnQu1XP,anonymous,EN,9,2,SCHLÜTER,10.1249/MSS.0000000000002081,Feasibility of Two High-Intensity Interval Training Protocols in Cancer Survivors,4,2,2,,,,,2,2,2,,2,,2,2,1,1,1,3,4,1,40,2
1,4/18/21 18:19,R_32JeTQ4tUfVaxd4,anonymous,EN,9,2,STIFFLER-JOACHIM,10.1249/MSS.0000000000002023,Foot Angle and Loading Rate during Running Demonstrate a Nonlinear Relationship,5,2,1,1,3,We hypothesized that the relationship between FIA and VLR would be more accurately described using curvilinear methods and that sex and sport would not change the relationship between FIA and VLR.,"When comparing linear and curvilinear models for the entire sample of data, the cubic model was superior to both the linear and quadratic model in estimating AVLR from FIA (Table 2).",2,2,2,,1,1,2,2,1,1,1,2,4,1,170,2
1,4/18/21 18:58,R_1pmJtan3nzC2zZs,anonymous,EN,9,2,O’HARA,10.1249/MSS.0000000000002072,Fuel Use during Exercise at Altitude in Women with Glucose–Fructose Ingestion,3,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,5,1
1,4/18/21 19:56,R_DekJfNSoyc4M4HT,anonymous,EN,9,2,SATO,10.1249/MSS.0000000000001991,High-Frequency Stimulation on SkeletalMuscle Maintenance in Female Cachectic Mice,1,2,1,1,1,We hypothesized that female cachectic mice would attenuate the loss of muscle mass and myofiber CSA with HFES as seen in male mice.,"As noted above, 2 wk of HFES at the time of tumor inoculation can increase muscle mass in female mice bearing the colon-26 adenocarcinoma (4). Our data are consistent with their results. We report that 2 wk of HFES increased TA muscle mass by 5% in the Min mice.",2,2,2,,2,,1,1,1,1,1,3,2,1,40,2
1,4/18/21 20:16,R_2EEnz1KZSPDROFK,anonymous,EN,9,2,ROSS,10.1249/MSS.0000000000001969,High-Intensity Aerobic Exercise Acutely Increases Brain-derived Neurotrophic Factor,2,2,1,2,3,"We hypothesized that 1) compared with nondepressed control participants, depressed participants would exhibit significantly reduced BDNF,","Contrary to our expectation, there were no group differences in either serum BDNF or cortisol levels.",1,2,2,,2,,2,2,1,1,1,3,4,1,28,2
1,4/19/21 4:12,R_12fiTNV6mGVf1fZ,anonymous,EN,7,3,Chan,10.1016/j.jsams.2019.05.002,The A + FMS cluster randomized controlled trial: An assessment-based intervention on fundamental movement skills and psychosocial outcomes in primary schoolchildren,6,2,1,1,2,"We hypothe-sised that application of the principles of formative assessmentin primary PE would help improve students’ FMS competence,perceived physical competence, perceived movement skill com-petence, perceived teacher support, and PE enjoyment amongprimary schoolchildren.","The school-based A + FMS intervention was effective inincreasing children’s FMS proficiency and perceptions of teachersupport, but not their perceived competence or enjoyment of PE",1,2,1,CUHK CCRB00479,2,,2,1,1,1,1,1,,1,276,1
1,4/19/21 4:15,R_ZKSdScv60yb6DPX,anonymous,EN,7,3,Sanders,10.1016/j.jsams.2019.04.012,Passive range of motion of the hips and shoulders and their relationship with ball spin rate in elite finger spin bowlers,5,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,16,2
1,4/19/21 4:19,R_3s1bxoFcPfCYdKN,anonymous,EN,7,3,Diffendaffer,10.1016/j.jsams.2019.01.012,The influence of mound height on baseball movement and pitching biomechanics,5,2,1,3,3,"moundheight would affect the pitcher’s (1) ball movement (e.g., velocity,spin and break)","hypothesis that ball movement (velocity, spin, and break)would vary with mound height was not supported by the results.",2,2,2,,2,,2,2,1,1,1,1,,1,20,2
1,4/19/21 4:24,R_1goPlEN4kmg087g,anonymous,EN,7,3,Kittel,10.1016/j.jsams.2019.03.012,Using 360◦ virtual reality as a decision-making assessment tool in sport,6,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,28,2
1,4/19/21 4:28,R_3k0QEE1spwZEiHA,anonymous,EN,7,3,Schwab,10.1016/j.jsams.2019.05.019,Mechanisms of traumatic injury to the shoulder girdle in the Australian Football League,5,2,2,,,,,2,2,2,,2,,2,2,1,1,2,2,2,1,24,2
1,4/19/21 4:39,R_DOfP1gR5rFzmBSF,anonymous,EN,7,3,McKay,10.1016/j.jsams.2018.12.015,Acute carbohydrate ingestion does not influence the post-exercise iron-regulatory response in elite keto-adapted race walkers,2,2,2,,,,,2,2,2,,2,,2,2,1,1,1,1,,1,27,2
1,4/19/21 4:44,R_2fIrFPPQ1J9wgOz,anonymous,EN,7,3,Duhig,10.1016/j.jsams.2019.01.010,"Effect of concentric and eccentric hamstring training on sprint recovery, strength and muscle architecture in inexperienced athletes",2,2,1,1,3,"We hypothesised that adaptationsinduced by eccentric training would, in comparison with concen-tric training, result in a better maintenance of sprint performancebetween sessions and reduced markers of muscle damage (passivehamstring torques, perceived muscle soreness and venous crea-tine kinase levels (CK))","Contrary to our hypothesisand despite significant between- group differences in BFLHfasciclelengths and PA before sprint session 1, there were no between-group differences for sprint performance decrements or markersof muscle damage",1,2,2,,2,,2,1,1,1,1,1,,1,30,2
1,4/19/21 4:48,R_1GQzUfVok7CiR57,anonymous,EN,7,3,Kingsley,10.1016/j.jsams.2018.12.003,Wrist-specific accelerometry methods for estimating free-living physical activity,10,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,110,2
1,4/19/21 5:01,R_1eRXxmkxlaluakG,anonymous,EN,7,3,Gamage,10.1016/j.jsams.2018.11.025,"Match injuries in Sri Lankan junior cricket: A prospective, longitudinal study",7,2,2,,,,,2,2,2,,2,,2,2,2,,,,,1,573,2
1,4/19/21 5:04,R_3hA7KRC5NgbrFZV,anonymous,EN,7,3,Chambers,10.1016/j.jsams.2019.01.001,Automatic detection of one-on-one tackles and ruck events using microtechnology in rugby union,5,2,1,1,1,"It was hypothesised that using the accelerometer,magnetometer and gyroscope data provided, an algorithm couldbe developed to automate detection of tackles and rucks in rugbyunion",Results demonstrate thatruck and tackle events can be correctly detected when applyinga specifically-designed algorithm to microtechnology data dur-ing international match-play.,2,1,2,,2,,2,2,2,,,,,1,12,2
1,4/19/21 5:09,R_20NcDKtyh8AINiA,anonymous,EN,7,3,Csapo,10.1016/j.jsams.2018.06.014,"Fitness, knee function and competition performance in professional alpine skiers after ACL injury",9,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,46,2
1,4/19/21 5:20,R_1Qo9NJegMIJ26TK,anonymous,EN,7,3,Oliver,10.1016/j.jsams.2019.06.001,Functional differences in softball pitchers with and without upper extremity pain,5,2,1,1,2,It was hypothesized that pitchers classified withupper extremity pain would display significantly lower ball speedsas well as decreased throwing side shoulder and bilateral hip rota-tional ROM and ISO than those pitchers classified as pain free.,"Though there were no signif-icant differences in ball speed between the two groups, there weredifferences in ROM and ISO.",1,2,2,,2,,2,2,1,1,1,1,,1,53,2
1,4/19/21 5:28,R_cRNRAbeY2vlCrWV,anonymous,EN,7,3,Vella,10.1016/j.jsams.2019.07.011,"Sports Participation, Health Behaviours, and Body Fat during Childhood and Early Adolescence: A Multiple Mediation",7,2,1,1,3,we hypothesise that sportsparticipation will be negatively associated with adiposity overtime through increased physical activity,the direct effects of sport participa-tion at age 10 on adiposity at age 14 were not significant,2,2,2,,2,,2,2,1,1,1,1,,1,4286,2
1,4/19/21 5:30,R_yR61VD32LLhGeYh,anonymous,EN,7,3,Ekeland,10.1016/j.jsams.2018.07.011,Injuries among children and adults in alpine skiing and snowboarding,7,2,2,,,,,2,2,2,,2,,2,2,1,1,1,1,,1,7695,2
1,4/19/21 5:50,R_1dhv5D3i5AR4PB5,anonymous,EN,7,3,Bennett,10.1016/j.jsams.2018.12.011,Assessing the validity of a video-based decision-making assessment for talent identification in youth soccer,6,2,1,4,1,It was hypothesisedthat older players would have superior decision-making perfor-mances (i.e. a higher response accuracy and a faster responsetime) when compared with younger players,"As hypoth-esised, the older players were faster at responding in eachsituation, when compared with their younger counterparts.",1,2,2,,2,,2,2,1,1,1,1,,1,328,2
1,4/19/21 5:54,R_1JQHMZzrgaXi1B2,anonymous,EN,7,3,Leventer,10.1016/j.jsams.2018.12.001,Intra-seasonal variation of injury patterns among German Bundesliga soccer players,7,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,1448,2
1,4/19/21 6:35,R_8vUFurhS8jTqaVX,anonymous,EN,7,3,Toohey,10.1016/j.jsams.2019.06.002,Epidemiology of elite sprint kayak injuries: A 3-year prospective study,7,2,2,,,,,2,2,2,,2,,2,2,1,1,1,1,,1,63,2
1,4/19/21 6:41,R_DGA1jmHp0XRHbSp,anonymous,EN,7,3,Dickson,10.1016/j.jsams.2018.08.005,"Snowsport experience, expertise, lower limb injury andsomatosensory ability",5,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,75,2
1,4/19/21 6:46,R_21vR12lLlA1SI1N,anonymous,EN,7,3,Porter,10.1016/j.jsams.2019.07.001,The effects of hyperoxia on repeated sprint cycling performance &muscle fatigue,9,2,1,2,2,It was hypothesised that repeated sprint cycle performancewould decrease to a larger degree in the normoxia condition com-pared with the hyperoxia condition.,participants were able to maintain a higher mean power output (across the 10 sprints).,1,2,2,,2,,2,2,1,1,1,1,,1,14,2
1,4/19/21 6:54,R_cZMZ5oyamGevZq9,anonymous,EN,7,3,McIntosh,10.1016/j.jsams.2019.02.004,An assessment of the utility and functionality of wearable head impact sensors in Australian Football,5,2,2,,,,,2,2,2,,2,,2,2,2,,,,,1,26,2
1,4/19/21 8:22,R_3MuJkyf8QYISOtM,anonymous,EN,7,3,Renoux,10.1016/j.jsams.2019.01.007,Ultrasound-detected connective tissue involvement in acute muscle injuries in elite athletes and return to play: The French National Institute of Sports (INSEP) study,4,2,1,2,2,We tested the hypothesis thatmuscle injuries exhibiting connective tissue involvement are asso-ciated with longer recovery times when compared to those withoutsuch involvement,"Furthermore, considering only thetype of injury, we found that recovery times were longer for athletesexhibiting C injuries in comparison with those having M injuries ingeneral. However, when specifically comparing the same gradesfrom different types of injury (2M vs. 2C and 3M vs. 3C), no signifi-cant differences were found in the time needed to RTP.",2,2,2,,2,,2,2,1,1,1,1,,1,70,2
1,4/19/21 8:35,R_31deg2jJG9HflTi,anonymous,EN,7,3,Cobley,10.1016/j.jsams.2018.12.013,Removing relative age effects from youth swimming: The development and testing of corrective adjustment procedures,9,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,553,2
1,4/19/21 8:42,R_1OAZkxQivDxBzrz,anonymous,EN,7,3,Northey,10.1016/j.jsams.2019.01.004,Can the intensity of physical activity be accurately measured in older adults using questionnaires?,7,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,169,2
1,4/19/21 8:50,R_2v16Ssxx56j3vnd,anonymous,EN,7,3,Altenburg,10.1016/j.jsams.2018.12.016,Standing is not enough: A randomized crossover study on the acute cardiometabolic effects of variations in sitting in healthy young men,2,2,2,,,,,2,2,2,,2,,2,2,1,1,1,3,2,1,22,1
1,4/19/21 8:54,R_2aQdcr3rusLECdb,anonymous,EN,7,3,Swartz,10.1016/j.jsams.2019.05.018,A helmetless-tackling intervention in American football for decreasing head impact exposure: A randomized controlled trial,6,2,1,1,1,that secondary school agedAmerican football players who regularly and progressively prac-tice tackling and blocking skills without a helmet will experiencefewer head impacts compared to controls.,Our most importantfinding was that players participating in the helmetless tacklingand blocking intervention experienced 26–33% fewer game relatedImpAE at two identical time points across both seasons comparedto the control. Intervention,1,2,1,#NCT02519478,2,,2,1,1,1,1,3,2,1,180,1
1,4/19/21 9:00,R_2fdtgyVmZzXBKux,anonymous,EN,7,3,Sinnott,10.1016/j.jsams.2019.08.004,Persistent vestibular-ocular impairment following concussion in adolescents,4,2,1,1,2,We hypoth-esized that concussed patients with persistent vestibular-ocularimpairment would perform worse on a neurocognitive assess-ment than those without vestibular-ocular impairment after SRC,"Our primary hypothesis was partially supported as the PERSISTgroup reported greater symptoms and had worse verbal memoryscores 11–21 days after concussion, but this finding was significantonly compared to the IMPROVE group",1,1,2,,2,,2,2,1,1,1,1,,1,50,2
1,4/19/21 10:26,R_9WZ7NTnMwWzKP8R,anonymous,EN,9,2,COLETTA,10.1249/MSS.0000000000002048,High-Intensity Interval Training Is Feasible in Women at High Risk for Breast Cancer,4,2,1,1,1,We hypothesized that HIIT would be feasible in women at heightened risk for breast cancer.,"Overall, HIIT is feasible based on the observed high adherence and compliance to the HIIT protocol and retention to the 12-wk intervention within this high-risk patient population.",1,1,1,NCT02923401,2,,2,1,1,1,2,2,2,1,44,1
1,4/19/21 10:37,R_2uHsA2avWzZMpJP,anonymous,EN,9,2,TROSCHEL,10.1249/MSS.0000000000002067,"FABIAN M. TROSCHEL1, RALF BRANDT2, RAINERWIEWRODT3, WALTER STUMMER2, and DOROTHEE WIEWRODT2",4,2,2,,,,,2,2,2,,2,,2,2,2,,,,,1,1,2
1,4/19/21 10:52,R_3HNy7Xs9sSWRdnw,anonymous,EN,9,2,GORDON,10.1249/MSS.0000000000002053,High-Intensity Single-Leg Cycling Improves Cardiovascular Disease Risk Factor Profile,2,2,1,1,2,"We hypothesized that high-intensity singleleg interval cycling (HITSL) would induce greater changes in whole-body aerobic capacity, blood pressure, lipid profile, glucose, and body fat when compared with high-intensity doubleleg interval cycling (HITDL) and moderate-intensity double-leg continuous cycling (MCTDL).","The major findings from this study were as follows: 1) high-intensity single-leg cycling resulted in greater localized intensity, and 2) all three exercise conditions positively influenced key CVD risk factors without significant differences between modalities.",1,2,1,ACTRN12616000444482,2,,2,1,1,1,2,3,2,1,53,1
1,4/19/21 11:06,R_1H7gj4n3tp9zNBD,anonymous,EN,9,2,STONE,10.1249/MSS.0000000000002062,Horizontal Crank Position Affects Economy and Upper Limb Kinematics of Recumbent Handcyclists,5,2,1,1,1,"It was hypothesized that the closest and furthest horizontal crank positions would be the least economical, as these configurations differ most from what has been observed in our laboratory.","The results confirmed the hypothesis that 97% and 100% horizontal crank positions were more economical than 94% and 103% positions at 70% POPeak. Positioning the cranks too far (103%) from the shoulders caused an increase in clavicle protraction, scapular internal rotation, shoulder flexion, shoulder adduction, and elbow extension",1,2,2,,2,,2,2,1,1,2,2,2,1,15,1
1,4/19/21 12:09,R_a4MBKhBFNcgGBot,anonymous,EN,9,2,TOURON,10.1249/MSS.0000000000001992,Impact of Eccentric or Concentric Training on Body Composition and Energy Expenditure,1,2,1,1,1,we hypothesized that after training at iso-V˙O2 changes in total body mass (TBM) and fat body mass (FBM) would be the same in ECC- and CONtrained animals.,"As per the working hypothesis, conditionsof iso-V˙ O2 training (ECC30 and CON) resulted in effects of similar magnitudes on FBM as compared to the isopower lower V˙ O2 condition (ECC15).",1,2,2,,2,,1,1,1,1,1,2,2,1,60,1
1,4/19/21 12:25,R_2qmCXEehzVTNP3F,anonymous,EN,9,2,SHERK,10.1249/MSS.0000000000002082,Impact of Exercise and Activity on Weight Regain and Musculoskeletal Health Post-Ovariectomy,1,2,1,1,3,"We hypothesized that regular exercise would counteract the biological drive to regain weight by preserving insulin sensitivity, mitochondrial biogenesis, bone mass, and fat oxidation in muscle, bone, and liver, and the resulting EE that might otherwise decrease with the removal of ovarian hormones.","Taken together, these data would suggest that leanness and exercise do not necessarily protect from biological drive to regain weight after the loss of ovarian function.",2,2,2,,2,,1,1,1,1,2,3,3,1,44,1
1,4/19/21 12:40,R_3ELLchVhEiIrfNi,anonymous,EN,9,2,BUYSE,10.1249/MSS.0000000000002084,Improving the Diagnosis of Nonfunctional Overreaching and Overtraining Syndrome,8,2,2,,,,,2,2,2,,2,,2,2,1,1,1,3,4,1,100,2
1,4/19/21 15:53,R_3iyDiDmfuqwP6er,anonymous,EN,2,1,KLOSTERMANN,10.1080/17461391.2019.1571113,Especial skill vs. quiet eye duration in basketball free throw: Evidence fort he inhibition of competing task solutions,6,2,1,1,1,"Based on the inhibition hypothesis, it was expected that the actual QE duration would be longer than the predicted QE duration","herefore, this finding is in line with the assumed mechanism of the inhibition hypothesis",1,2,2,,2,,2,2,1,1,1,1,,1,15,1
1,4/19/21 16:02,R_2Cj2jeXfr8byoUW,anonymous,EN,2,1,STAVRES,10.1080/17461391.2018.1564368,Exaggerated post exercise hypotension following concentric but not eccentric resistance exercise: Implications for metabolism,2,2,1,1,1,"We hypothesised that concentric exercise would elicit a higher metabolic demand during work-matched exercise, which would potentiate the PEH response","Our data support our hypothesis, such that the more metabolically demanding concentric exercise elicited an augmented PEH response",2,2,2,,2,,2,2,1,1,1,2,4,1,12,2
1,4/19/21 16:14,R_3PvmDnFSMnqheVe,anonymous,EN,2,1,PETHICK,10.1080/17461391.2019.1599450,Fatigue reduces the complexity of knee extensor torque during fatiguing sustained isometric contractions,5,2,1,1,3,"The experimental hypotheses were that both maximal and submaximal sustained isometric contractions would result in a reduction in torque complexity (measured by decreased approximate entropy [ApEn]), which would be accompanied by a shift in temporal fractal scaling (measured by increased detrended fluctuation analysis [DFA]αscaling exponent).","Interestingly, in contrast to our hypothesis, the decrease in entropy during the submaximal contractions was not accompanied by a shift towards a Brownian torque output",2,2,2,,2,,2,2,2,,,,,1,9,2
1,4/19/21 16:20,R_2e8BXiZc3dTinZp,anonymous,EN,2,1,Grazioli,10.1080/17461391.2019.1620863,Hamstring rate of torque development is more affected than maximal voluntary contraction after a professional soccer match,5,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,16,2
1,4/19/21 16:27,R_2uyM0WRYUZFptm9,anonymous,EN,2,1,McCosker,10.1080/17461391.2018.1564797,How performance analysis of elite long jumping can inform representative training design through identification of key constraints on competitive behaviours,9,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,4,1,108,2
1,4/19/21 16:40,R_2e2an1PKuCII7cf,anonymous,EN,2,1, Amaro-Gahete,10.1080/17461391.2019.1595160,Impact of data analysis methods for maximal fat oxidation estimation during exercise in sedentary adults,4,2,1,1,3,"We hypothesised that the use of different pre-defined time intervals may affect the MFO and Fatmax estimations independently of the data analysis approach, due to the fact that sedentary individuals likely need longer time to reach a stable measurement when different intensities are applied.","The primary findings indicate that there are no differences in MFO and Fatmax across the selection of different time intervals in the last part of the stage (i.e. last 30, 60, 90- and 120-seconds time intervals)using the polynomial-curve data analysis.",2,1,1, ID:NCT02365129 ID: NCT03334357,2,,2,2,1,1,1,1,,1,151,2
1,4/19/21 16:52,R_2AYFyzGN8bvdtZn,anonymous,EN,2,1,GONZALO-SKOK,10.1080/17461391.2018.1502357,Influence of force-vector and force application plyometric training in young elite basketball players,6,2,2,,,,,1,2,2,,2,,2,1,1,2,,,,1,20,2
1,4/21/21 2:14,R_eWFxgIO3xC9kgy5,anonymous,EN,12,1,Hashizume,10.1080/17461391.2018.1539123,Between-limb differences in running technique induces asymmetric negative joint work during running,5,2,1,2,1,We hypothesized that the negative work is smaller for a particular side of the leg (inferior side) than the other side of the leg (superior side) for each lower extremity joint,These results support our initial hypotheses that the negative work is smaller for the inferior side than for the superior side for each lower extremity joint,1,2,2,,2,,2,2,1,1,1,3,4,1,25,2
1,4/21/21 2:28,R_3PE41CLJOb4flzX,anonymous,EN,12,1,Touzard,10.1080/17461391.2018.1539527,Biomechanical analysis of the “waiter’s serve” on upper limb loads in young elite tennis players,5,2,1,2,2,We hypothesized to find lower serve velocities and/or higher upper limb joint loads for WS group compared to NS group.,"The current study suggests that WS could be at risk for wrist because higher peaks of wrist anterior and proximal forces were obtained (Table I). Although these results seem to support our findings concerning elbow varus torque, we miss significant difference to clearly conclude that WS and elbow injury are linked. Our results suggest WS players required more IR torque to reverse the ER of upper arm (Table I). Interestingly, serve velocity was identical in our two groups (Table I).",1,2,2,,2,,2,2,1,1,1,3,2,1,18,2
1,4/21/21 2:40,R_1DMFelhXZCfbT1K,anonymous,EN,12,1,Lizondo,10.1080/17461391.2018.1563633,Bone quality in young adults with intellectual disability involved in adapted competitive football,10,2,1,1,1,"Our hypothesis is that due to the different endocrine and hormonal characteristics of these 2 populations with ID (DS and non-DS), bone response to physical activity may be different and less obvious in individuals with DS.","The sub-analysis of the ID groups on the basis of aetiology (DS and non- DS) revealed 3 main findings: (1) Sedentary participants with non-DS ID showed worse bone quality (lower SOS, lower stiffness index, lower T-scores, and lower estimated BMD) than sedentary DS individuals; (2) there were no differences in the bone quality parameters between DS football players and sedentary DS participants; (3) ID non-DS football players displayed significantly better QUS parameters than their sedentary counterparts, reflecting a clear bone response to exercise. This finding confirms that bone quality could be maintained or restored in individuals with non-DS ID by regularly playing football.",1,2,2,,2,,2,2,1,1,1,3,2,1,112,2
1,4/21/21 13:30,R_1QMFePl0v9HwmD0,anonymous,EN,12,1,Polito,10.1080/17461391.2019.1596166,Caffeine and resistance exercise: the effects of two caffeine doses and the influence of individual perception of caffeine,2,2,2,,,,,2,2,2,,2,,2,1,1,1,1,3,2,1,14,2
1,4/21/21 13:42,R_pfwHZqzRjjCkORP,anonymous,EN,12,1,Rolim,10.1080/17461391.2018.1532532,Caffeine increases parasympathetic reactivation without altering resting and exercise cardiac parasympathetic modulation: A balanced placebo design,2,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,2,1,21,2
1,4/21/21 14:21,R_2qn2qgu8MUySn77,anonymous,EN,12,1,Naves,10.1080/17461391.2018.1548650,Cardiorespiratory and perceptual responses of two interval training and a continuous training protocol in healthy young men,2,2,2,,,,,1,2,2,,2,,2,2,1,1,1,2,2,1,10,1
1,4/21/21 14:31,R_3g74yWAFHr1RlVA,anonymous,EN,12,1,Jiménez-Reyes,10.1080/17461391.2018.1542032,Changes in mechanical properties of sprinting during repeated sprint in elite rugby sevens athletes,5,2,1,1,2,"We hypothesise that the fatigue induced by a repeated sprint protocol would result in a decrease in practical performance measures, from an associated impairment of horizontal power output (Morin et al. 2011).","The main findings from this work show that the major decrease in sprint performance was associated with a substantial decrease in both v0 (–15,1%) and Pmax (–20.1%).",1,2,2,,2,,2,2,2,,,,,1,20,2
1,4/21/21 14:43,R_1cUL9LCaxhLeHPW,anonymous,EN,12,1,Tanaka,10.1080/17461391.2018.1534991,Characteristics of lower leg and foot muscle thicknesses in sprinters: Does greater foot muscles contribute to sprint performance?,9,2,1,1,1,we hypothesised that sprinters may have not only developed lower limb muscles but also developed foot muscles because of enhancement of the role of MTP joint during sprinting.,"The present study determined that in addition to the lower leg muscles, the foot muscles were more developed in sprinters than in non-sprinters.",1,2,2,,2,,2,2,1,1,1,3,2,1,52,1
1,4/22/21 10:03,R_2OZpC7VNbJEFiFk,anonymous,EN,12,1,Moeijes,10.1080/17461391.2018.1510988,Characteristics of sports participation and psychosocial health in children: Results of a cross-sectional study,8,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,1768,2
1,4/22/21 13:26,R_3PHaoe48CyJZgXK,anonymous,EN,12,1,Ballester,10.1080/17461391.2019.1580318,"Chronic participation in externally paced, but not self-paced sports is associated with the modulation of domain-general cognition",8,2,1,3,2,we expected better vigilance performance for both groups of athletes than for non-athletes.,"regarding vigilance performance, EP athletes showed higher reaction speed, consistency and accuracy in their responses than non-athletes, in line with recent findings in preadolescent and adolescent athletes (Ballester et al., 2015, 2017). EP athletes also outperformed their SP counterparts in inhibitory accuracy (Figure 2).",1,2,2,,2,,2,2,1,1,1,3,2,1,66,1
1,4/22/21 14:50,R_1DIQpMD9ethVU2e,anonymous,EN,12,1,Cui,10.1080/17461391.2019.1577494,Clustering tennis players’ anthropometric and individual features helps to reveal performance fingerprints,9,2,1,2,4,we hypothesised that players with taller height and more professional experience would have better match performance than other players.,UNCLEAR,1,2,2,,2,,2,2,1,1,1,3,4,1,189,2
